sclk,uttime,target,time_ca,targ_pos_x,targ_pos_y,targ_pos_z,source,data_reliability,table_set_id,coadd_cnt,osp_fil_1_status,oss_fil_2_status,csp_fil_3_status,css_fil_4_status,seq_table,cyc_num,cyc_table,scan_num,trap_table,sw_table,mass_table,focus_table,da_table,velocity_comp,ipnum,mass_per_charge,os_lens2,os_lens1,os_lens4,os_lens3,qp_lens2,qp_lens1,qp_lens4,qp_lens3,qp_bias,ion_defl2,ion_defl1,ion_defl4,ion_defl3,top_plate,p_energy,alt_t,view_dir_t_x,view_dir_t_y,view_dir_t_z,sc_pos_t_x,sc_pos_t_y,sc_pos_t_z,sc_vel_t_x,sc_vel_t_y,sc_vel_t_z,sc_vel_t_scx,sc_vel_t_scy,sc_vel_t_scz,lst_t,sza_t,ss_long_t,distance_s,view_dir_s_x,view_dir_s_y,view_dir_s_z,sc_pos_s_x,sc_pos_s_y,sc_pos_s_z,sc_vel_s_x,sc_vel_s_y,sc_vel_s_z,lst_s,sza_s,ss_long_s,sc_att_angle_ra,sc_att_angle_dec,sc_att_angle_tw,c1counts,c2counts
,ms,,ms,km,km,km,,,,,,,,,,,,,,,,,,km/s,,Da/z,V,V,V,V,V,V,V,V,V,V,V,V,V,V,eV,km,,,,km,km,km,km/s,km/s,km/s,km/s,km/s,km/s,hours,deg,deg,km,,,,km,km,km,km/s,km/s,km/s,hours,deg,deg,rad,rad,rad,,
sclk,uttime (ms),target,time_ca (ms),targ_pos_x (km),targ_pos_y (km),targ_pos_z (km),source,data_reliability,table_set_id,coadd_cnt,osp_fil_1_status,oss_fil_2_status,csp_fil_3_status,css_fil_4_status,seq_table,cyc_num,cyc_table,scan_num,trap_table,sw_table,mass_table,focus_table,da_table,velocity_comp (km/s),ipnum,mass_per_charge (Da/z),os_lens2 (V),os_lens1 (V),os_lens4 (V),os_lens3 (V),qp_lens2 (V),qp_lens1 (V),qp_lens4 (V),qp_lens3 (V),qp_bias (V),ion_defl2 (V),ion_defl1 (V),ion_defl4 (V),ion_defl3 (V),top_plate (V),p_energy (eV),alt_t (km),view_dir_t_x,view_dir_t_y,view_dir_t_z,sc_pos_t_x (km),sc_pos_t_y (km),sc_pos_t_z (km),sc_vel_t_x (km/s),sc_vel_t_y (km/s),sc_vel_t_z (km/s),sc_vel_t_scx (km/s),sc_vel_t_scy (km/s),sc_vel_t_scz (km/s),lst_t (hours),sza_t (deg),ss_long_t (deg),distance_s (km),view_dir_s_x,view_dir_s_y,view_dir_s_z,sc_pos_s_x (km),sc_pos_s_y (km),sc_pos_s_z (km),sc_vel_s_x (km/s),sc_vel_s_y (km/s),sc_vel_s_z (km/s),lst_s (hours),sza_s (deg),ss_long_s (deg),sc_att_angle_ra (rad),sc_att_angle_dec (rad),sc_att_angle_tw (rad),c1counts,c2counts
2005-048T01:03:15.263,3795263,"CALYPSO",1743833,259815,139098,-2042,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,9,57,1,0,0,26,0,1,5.0,64,67.0,0.04,0.02,-29.86,-12.83,2.145,2.178,-62.236,-62.188,7.165,0.01,0,0,0,0.14,8.68,84435.823,-0.591745,-0.028222,-0.805631,-82149.6,-19068.58,4441.34,-3.603,9.47,-0.126,-1.966,-9.569,-2.691,7.382,72.035,97.67,211051,-0.561054,-0.106305,-0.820925,181338,107978,109,8.564,-13.884,0.132,-4.048,116.868,88.51,0.015126,-0.720395,2.482985,18,8
2005-048T01:03:15.297,3795297,"CALYPSO",1743867,259816,139097,-2042,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,9,57,1,0,0,26,0,1,5.0,65,68.0,0.04,0.02,-29.86,-12.83,2.306,2.302,-62.336,-62.287,7.289,0.01,0,0,0,0.14,8.81,84435.869,-0.591744,-0.028222,-0.805632,-82149.72,-19068.26,4441.34,-3.603,9.47,-0.126,-1.966,-9.569,-2.691,7.382,72.035,97.67,211051,-0.561055,-0.106303,-0.820925,181338,107977,109,8.564,-13.884,0.132,-4.048,116.868,88.51,0.015126,-0.720395,2.482984,25,15
2005-048T01:03:15.331,3795331,"CALYPSO",1743901,259817,139096,-2042,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,9,57,1,0,0,26,0,1,5.0,66,69.0,0.04,0.02,-29.86,-12.83,2.368,2.402,-62.447,-62.399,7.424,0.01,0,0,0,0.14,8.939,84435.915,-0.591744,-0.028221,-0.805632,-82149.84,-19067.93,4441.33,-3.603,9.47,-0.126,-1.966,-9.569,-2.691,7.382,72.035,97.67,211051,-0.561055,-0.1063,-0.820925,181338,107977,109,8.564,-13.884,0.132,-4.048,116.868,88.51,0.015126,-0.720395,2.482983,22,10
2005-048T01:03:15.365,3795365,"CALYPSO",1743935,259817,139095,-2042,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,9,57,1,0,0,26,0,1,5.0,67,70.0,0.04,0.02,-29.86,-12.83,2.517,2.502,-62.546,-62.547,7.558,0.01,0,0,0,0.14,9.069,84435.961,-0.591744,-0.028221,-0.805632,-82149.96,-19067.61,4441.33,-3.603,9.47,-0.126,-1.966,-9.569,-2.691,7.382,72.035,97.67,211051,-0.561055,-0.106297,-0.820925,181339,107976,109,8.564,-13.884,0.132,-4.048,116.868,88.51,0.015126,-0.720394,2.482982,18,14
2005-048T01:03:15.399,3795399,"CALYPSO",1743969,259818,139094,-2042,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,9,57,1,0,0,26,0,1,5.0,68,71.0,0.04,0.02,-29.86,-12.83,2.629,2.652,-62.708,-62.659,7.683,0.01,0,0,0,0.14,9.198,84436.008,-0.591744,-0.028221,-0.805632,-82150.09,-19067.29,4441.32,-3.603,9.47,-0.126,-1.966,-9.569,-2.691,7.382,72.035,97.67,211051,-0.561056,-0.106294,-0.820925,181339,107976,109,8.564,-13.884,0.132,-4.048,116.869,88.51,0.015125,-0.720394,2.482981,16,9
2005-048T01:04:22.545,3862545,"CALYPSO",1811115,260979,136904,-2023,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,10,57,1,0,0,26,0,1,5.25,1,1.0,0.04,0.02,-29.86,-12.83,-5.562,-5.557,-54.45,-54.463,-1.417,0.01,0,0,0,0.14,0.143,84529.445,-0.591618,-0.027431,-0.805752,-82391.48,-18431.25,4432.91,-3.587,9.475,-0.125,-1.963,-9.568,-2.692,7.362,72.314,97.82,211070,-0.561889,-0.100822,-0.821046,181913,107043,118,8.536,-13.908,0.132,-4.025,117.17,89.14,0.015214,-0.720185,2.481987,27,17
2005-048T01:04:22.579,3862579,"CALYPSO",1811149,260980,136902,-2023,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,10,57,1,0,0,26,0,1,5.25,2,2.0,0.04,0.02,-29.86,-12.83,-5.438,-5.457,-54.611,-54.562,-1.282,0.01,0,0,0,0.14,0.286,84529.493,-0.591618,-0.02743,-0.805752,-82391.6,-18430.93,4432.91,-3.587,9.475,-0.125,-1.963,-9.568,-2.692,7.362,72.314,97.82,211070,-0.561889,-0.100819,-0.821046,181913,107042,118,8.536,-13.908,0.132,-4.025,117.17,89.14,0.015214,-0.720185,2.481987,30,14
2005-048T01:04:22.613,3862613,"CALYPSO",1811183,260980,136901,-2023,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,10,57,1,0,0,26,0,1,5.25,3,3.0,0.04,0.02,-29.86,-12.83,-5.289,-5.295,-54.71,-54.723,-1.023,0.01,0,0,0,0.14,0.428,84529.542,-0.591618,-0.02743,-0.805752,-82391.72,-18430.61,4432.9,-3.587,9.475,-0.125,-1.963,-9.568,-2.692,7.362,72.314,97.82,211070,-0.56189,-0.100816,-0.821046,181914,107042,118,8.536,-13.908,0.132,-4.025,117.17,89.14,0.015214,-0.720185,2.481987,20,10
2005-048T01:04:22.647,3862647,"CALYPSO",1811217,260981,136900,-2023,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,10,57,1,0,0,26,0,1,5.25,4,4.0,0.04,0.02,-29.86,-12.83,-5.178,-5.207,-54.834,-54.835,-0.899,0.01,0,0,0,0.14,0.571,84529.59,-0.591618,-0.027429,-0.805752,-82391.84,-18430.29,4432.9,-3.587,9.475,-0.125,-1.963,-9.568,-2.692,7.362,72.314,97.82,211070,-0.56189,-0.100813,-0.821046,181914,107041,118,8.536,-13.908,0.132,-4.025,117.17,89.14,0.015214,-0.720185,2.481987,25,12
2005-048T01:04:22.681,3862681,"CALYPSO",1811251,260981,136899,-2023,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,10,57,1,0,0,26,0,1,5.25,5,5.0,0.04,0.02,-29.86,-12.83,-5.029,-5.083,-54.983,-54.983,-0.775,0.01,0,0,0,0.14,0.714,84529.638,-0.591618,-0.027428,-0.805752,-82391.96,-18429.96,4432.89,-3.587,9.475,-0.125,-1.963,-9.568,-2.692,7.362,72.314,97.82,211070,-0.561891,-0.10081,-0.821046,181914,107041,118,8.536,-13.908,0.132,-4.025,117.171,89.14,0.015214,-0.720185,2.481987,20,11
